game_id,year,subject_color,result,subject_won,total_plies,eco,ply_first_capture,ply_queens_off,ply_first_minor_trade,endgame_reached_ply,endgame_proportion,ply_castled,castle_side,pawn_shield_score_avg,king_in_center_plies_after_ply30,doubled_pawns_at_move20,isolated_pawns_at_move20,passed_pawns_at_move20,pawn_islands_at_move20,avg_subject_mobility,avg_opponent_mobility,mobility_ratio,subject_captures_total,subject_checks_total,material_max_deficit,material_max_surplus,accepted_material_deficit_for_10_plies_and_didnt_lose
150,2003,w,1-0,1.0,97,B41,6,-1,15,-1,0.0,19,k,1.9,0,0,0,0,2,45.75,30.714285714285715,1.5347886003763611,12,13,3,4,1
152,2003,w,1/2-1/2,0.5,74,E50,12,-1,16,-1,0.0,15,k,2.7,0,0,1,0,2,46.65,37.80952380952381,1.2487244938198816,7,0,4,3,1
154,2003,w,1-0,1.0,59,B33,6,-1,17,-1,0.0,25,k,2.3,0,2,0,0,2,35.95,32.7,1.1048780701980203,5,0,1,3,0
156,2003,w,1-0,1.0,77,E13,18,64,18,66,0.15584415584415584,29,k,2.6,0,2,1,0,3,36.95,37.714285714285715,1.0671265313178344,10,3,3,7,0
157,2003,w,1/2-1/2,0.5,79,E61,17,-1,29,-1,0.0,15,k,2.8,0,0,1,0,2,42.65,29.952380952380953,1.4523305237742115,9,4,3,5,0
160,2003,w,1-0,1.0,75,C98,39,-1,70,-1,0.0,9,k,3.0,0,2,0,0,1,38.65,36.76190476190476,1.0700851411070684,5,4,14,5,1
162,2003,w,1-0,1.0,77,E15,23,-1,24,-1,0.0,13,k,3.0,0,0,0,0,2,37.0,40.333333333333336,0.9160658586585162,5,1,2,3,0
163,2003,w,1-0,1.0,52,B70,6,-1,26,-1,0.0,15,k,1.75,0,0,0,0,2,34.8125,34.1764705882353,1.0538453637747351,4,1,5,0.0,1
165,2003,w,1-0,1.0,114,C86,26,-1,41,-1,0.0,9,k,3.0,0,0,1,1,2,38.85,34.19047619047619,1.1416156057732774,9,5,5,2,1
167,2003,w,1-0,1.0,85,B19,6,-1,19,-1,0.0,31,k,1.75,0,0,0,0,2,41.85,39.714285714285715,1.0589051548914354,9,2,4,3,1
169,2003,w,1-0,1.0,121,B33,6,56,17,98,0.19834710743801653,23,k,2.25,0,0,0,0,2,35.2,34.666666666666664,1.026438599966342,11,2,4,10,0
170,2003,w,0-1,0.0,68,D17,8,-1,17,-1,0.0,35,q,1.15,2,0,0,0,2,35.65,39.23809523809524,0.9141552590722759,7,3,4,6,0
172,2003,w,1-0,1.0,53,B00,10,34,10,-1,0.0,-1,none,0.5294117647058824,12,0,2,0,3,40.294117647058826,29.058823529411764,1.4259736297369823,7,0,3,9,0
173,2003,w,1/2-1/2,0.5,82,B33,8,57,17,-1,0.0,23,k,2.3,0,0,0,0,2,36.25,32.666666666666664,1.116358849681596,12,0,8,6,0
175,2003,w,1-0,1.0,93,C65,13,44,13,-1,0.0,9,k,2.0,0,0,0,0,2,46.6,37.04761904761905,1.2771120260949105,13,4,1,9,0
177,2003,w,1-0,1.0,63,D45,14,-1,17,-1,0.0,-1,none,1.05,1,0,2,0,3,39.75,35.04761904761905,1.1701205460711661,6,6,3,2,1
179,2003,w,1-0,1.0,63,C45,6,-1,25,-1,0.0,17,k,3.0,0,0,0,0,2,42.3,29.0,1.587196894783502,7,1,6,4,1
181,2003,w,1-0,1.0,67,B76,6,29,26,-1,0.0,17,q,1.55,0,2,3,0,3,34.55,37.23809523809524,0.9310934676646099,8,0,7,5,0
183,2003,w,1-0,1.0,99,A87,25,63,25,73,0.2727272727272727,9,k,2.2,0,0,0,0,2,38.15,35.333333333333336,1.1066159264471718,10,4,9,3,0
185,2003,w,1-0,1.0,47,D17,8,-1,13,-1,0.0,25,q,1.1428571428571428,0,0,0,1,2,50.07142857142857,36.714285714285715,1.348731911886503,7,0,1,3,0
186,2003,w,0-1,0.0,66,B33,6,65,17,-1,0.0,27,k,2.7,0,0,1,1,3,43.25,32.904761904761905,1.3185892602896445,8,0,9,5,0
189,2003,w,0-1,0.0,54,B76,6,-1,21,-1,0.0,17,q,1.7647058823529411,0,0,0,0,2,46.35294117647059,41.0,1.1396598053744564,7,1,6,5,0
191,2003,w,1-0,1.0,125,C65,12,30,15,-1,0.0,9,k,2.8,2,0,0,0,2,35.0,34.76190476190476,1.0101871181269202,10,7,5,9,0
193,2003,w,1-0,1.0,89,B52,7,-1,7,-1,0.0,17,k,2.2,0,2,1,1,3,37.45,41.523809523809526,0.906708768675065,9,6,3,5,0
195,2003,w,1/2-1/2,0.5,115,E94,24,90,33,90,0.22608695652173913,13,k,2.5,0,0,0,0,2,48.4,27.666666666666668,1.7964925897370887,12,8,6,10,1
196,2003,w,1-0,1.0,57,A58,7,-1,45,-1,0.0,23,k,2.9473684210526314,0,2,3,1,3,43.31578947368421,39.473684210526315,1.0993380267784465,7,1,6,8,0
198,2003,w,1/2-1/2,0.5,88,C86,25,-1,25,-1,0.0,9,k,2.85,0,0,0,0,1,34.7,33.04761904761905,1.0489731445981447,10,0,2,5,1
200,2003,w,1-0,1.0,39,D17,8,-1,22,-1,0.0,-1,none,2.0,5,0,1,2,2,48.4,35.5,1.3890157793383602,5,6,4,0.0,1
202,2003,w,1-0,1.0,108,C45,6,-1,9,-1,0.0,27,q,1.55,6,0,0,0,2,39.4,38.80952380952381,1.0327709732625079,10,5,3,5,1
204,2003,w,1/2-1/2,0.5,42,C02,12,-1,23,-1,0.0,19,k,2.1818181818181817,0,0,1,0,2,37.81818181818182,46.5,0.8120467119532446,4,0,3,3,0
206,2003,w,1-0,1.0,77,B79,6,-1,27,-1,0.0,17,q,3.0,0,0,1,0,2,46.6,45.333333333333336,1.0555269920568804,8,10,3,5,0
207,2003,w,1/2-1/2,0.5,61,B32,6,57,28,-1,0.0,25,k,2.8,0,0,0,0,2,41.15,39.57142857142857,1.076029806716011,10,0,9,3,0
211,2004,w,1/2-1/2,0.5,150,B09,20,25,22,52,0.66,19,q,2.3,0,0,0,0,2,36.2,26.857142857142858,1.4172057130213884,14,4,9,5,1
212,2004,w,1-0,1.0,87,C02,36,48,36,-1,0.0,21,k,0.45,0,2,0,0,2,30.05,29.904761904761905,1.0328853309169836,9,4,4,10,0
214,2004,w,1-0,1.0,51,B97,6,-1,23,-1,0.0,31,k,1.375,0,0,1,0,2,48.875,35.375,1.4221764330290052,6,5,3,2,1
216,2004,w,1/2-1/2,0.5,117,A61,10,46,20,65,0.452991452991453,41,q,1.1,5,2,1,0,3,34.05,32.857142857142854,1.0391712682227374,14,0,4,10,0
218,2004,w,1-0,1.0,73,B41,6,66,24,-1,0.0,19,k,3.0,0,0,0,0,2,49.9,28.238095238095237,1.8263418966400053,8,1,5,9,0
220,2004,w,1-0,1.0,49,B30,11,-1,11,-1,0.0,9,k,3.0,0,0,1,0,3,45.666666666666664,41.733333333333334,1.1069751120368705,7,1,1,7,0
222,2004,w,1-0,1.0,57,B19,6,-1,18,-1,0.0,23,q,2.7777777777777777,0,2,0,0,2,49.833333333333336,38.05263157894737,1.3167413294896835,9,7,7,3,1
225,2004,w,1-0,1.0,37,A04,9,-1,13,-1,0.0,23,q,1.8888888888888888,0,-1,-1,-1,-1,51.111111111111114,37.333333333333336,1.3920190397164083,5,0,2,3,0
226,2004,w,1-0,1.0,59,E38,9,-1,31,-1,0.0,27,q,1.4,0,0,0,0,2,42.2,36.45,1.2005772634205678,8,1,6,3,0
229,2004,w,1/2-1/2,0.5,44,C02,14,38,15,-1,0.0,27,k,2.4166666666666665,0,0,0,0,2,32.916666666666664,33.38461538461539,1.0055022207969926,5,2,3,9,0
