game_id,year,subject_color,result,subject_won,total_plies,eco,ply_first_capture,ply_queens_off,ply_first_minor_trade,endgame_reached_ply,endgame_proportion,ply_castled,castle_side,pawn_shield_score_avg,king_in_center_plies_after_ply30,doubled_pawns_at_move20,isolated_pawns_at_move20,passed_pawns_at_move20,pawn_islands_at_move20,avg_subject_mobility,avg_opponent_mobility,mobility_ratio,subject_captures_total,subject_checks_total,material_max_deficit,material_max_surplus,accepted_material_deficit_for_10_plies_and_didnt_lose
127,1950,w,0-1,0.0,88,E62,24,-1,36,-1,0.0,11,k,2.35,0,0,0,0,1,45.15,32.095238095238095,1.463014422484226,8,0,3,5,0
128,1950,w,1-0,1.0,109,E14,18,105,21,105,0.045871559633027525,11,k,2.9,0,0,1,0,2,32.8,38.666666666666664,0.8613814099276034,11,1,7,6,0
129,1950,w,1/2-1/2,0.5,71,C91,25,59,46,-1,0.0,9,k,2.2,0,0,0,0,2,44.9,39.42857142857143,1.1442687567823373,8,1,6,5,0
140,1950,w,0-1,0.0,124,D36,9,39,24,61,0.5161290322580645,29,q,2.25,0,0,1,0,2,38.05,34.61904761904762,1.1087235834620253,11,0,9,4,0
141,1950,w,0-1,0.0,136,D31,8,88,28,114,0.16911764705882354,13,k,2.65,0,0,1,1,2,35.85,38.95238095238095,0.927019590934352,9,3,7,10,0
142,1950,w,1/2-1/2,0.5,57,E43,14,-1,14,-1,0.0,13,k,2.3684210526315788,0,2,1,0,2,38.578947368421055,35.8421052631579,1.0716357753669932,4,0,3,5,0
143,1950,w,1-0,1.0,82,A92,28,-1,34,-1,0.0,7,k,1.9,0,2,0,0,2,40.3,32.38095238095238,1.273274159361949,7,1,3,6,0
144,1950,w,1-0,1.0,117,E81,17,40,26,65,0.452991452991453,-1,none,1.1,8,0,0,0,2,36.65,37.904761904761905,0.9705911149571506,12,3,3,10,0
145,1950,w,0-1,0.0,76,A07,17,-1,17,-1,0.0,11,k,2.55,0,0,0,0,2,36.0,43.95238095238095,0.8136972570033931,7,0,6,3,0
146,1950,w,1/2-1/2,0.5,79,D29,6,-1,27,-1,0.0,11,k,0.75,11,2,3,2,3,43.25,37.23809523809524,1.1981549251519041,11,2,4,5,0
147,1950,w,1-0,1.0,37,D35,9,-1,23,-1,0.0,29,q,1.0,0,-1,-1,-1,-1,44.0,34.55555555555556,1.2946319340250199,4,0,3,3,0
150,1951,w,0-1,0.0,68,E43,16,-1,28,-1,0.0,13,k,2.15,1,0,2,0,3,42.8,45.61904761904762,0.9661578708578494,7,1,2,5,0
156,1951,w,1-0,1.0,113,E14,16,70,16,-1,0.0,15,k,2.45,0,0,0,0,1,34.1,38.42857142857143,0.9116205448472661,10,3,3,9,0
157,1951,w,1-0,1.0,101,D15,4,60,16,62,0.38613861386138615,31,k,1.75,0,0,1,0,2,41.15,36.904761904761905,1.1333599268370376,13,3,6,9,1
158,1951,w,1/2-1/2,0.5,80,E55,18,-1,30,-1,0.0,13,k,2.45,0,0,0,0,2,49.2,35.42857142857143,1.4209634334497667,8,0,3,2,0
159,1951,w,1-0,1.0,103,E69,16,-1,44,-1,0.0,13,k,2.45,0,0,0,0,2,43.6,42.57142857142857,1.022390351271449,9,4,3,7,0
161,1951,w,1/2-1/2,0.5,116,E14,15,25,20,52,0.5603448275862069,11,k,2.9,0,0,0,1,2,30.45,26.666666666666668,1.1504773230129302,13,4,9,7,0
162,1951,w,1/2-1/2,0.5,45,E92,27,-1,27,-1,0.0,31,k,1.6153846153846154,0,0,0,0,1,39.69230769230769,31.846153846153847,1.2460574148074146,2,0,0.0,3,0
163,1951,w,1/2-1/2,0.5,117,E19,16,85,16,106,0.10256410256410256,11,k,3.0,0,0,0,0,1,34.95,34.80952380952381,1.003114795896463,13,3,6,4,0
164,1951,w,1/2-1/2,0.5,199,A46,12,91,12,170,0.1507537688442211,23,q,2.45,0,2,0,0,1,38.15,35.23809523809524,1.0903242682945349,14,3,8,4,1
169,1951,w,1-0,1.0,127,E57,14,-1,37,-1,0.0,13,k,3.0,0,0,0,0,2,51.8,44.095238095238095,1.1859004146680245,13,15,1,7,0
171,1951,w,0-1,0.0,79,D30,13,-1,13,-1,0.0,19,k,2.05,0,0,0,0,2,41.0,33.476190476190474,1.2444185469959903,7,1,3,4,0
173,1951,w,1-0,1.0,45,A13,8,-1,22,-1,0.0,13,k,3.0,0,0,1,0,2,39.46153846153846,40.38461538461539,1.0048014488986279,4,1,3,1,0
175,1951,w,1/2-1/2,0.5,81,A80,13,-1,21,-1,0.0,19,k,2.15,0,0,0,0,2,39.05,41.142857142857146,0.9466236488486646,6,0,1,3,0
177,1951,w,1-0,1.0,61,D08,5,54,14,-1,0.0,-1,none,0.0,1,2,3,0,3,36.8,35.666666666666664,1.0713287839548196,7,1,3,11,0
179,1951,w,1-0,1.0,87,E91,27,61,51,-1,0.0,23,k,2.9,0,0,0,0,2,44.05,29.142857142857142,1.5441787501160698,8,0,8,3,0
182,1951,w,1/2-1/2,0.5,40,A97,21,-1,25,-1,0.0,9,k,2.3,0,0,0,0,2,44.7,37.36363636363637,1.2253417838620124,3,1,0.0,3,0
183,1951,w,0-1,0.0,78,E56,18,60,41,-1,0.0,13,k,3.0,0,0,1,0,3,41.7,41.57142857142857,1.0256504410604426,7,0,6,7,0
185,1952,w,1/2-1/2,0.5,42,A29,24,33,29,-1,0.0,11,k,1.1818181818181819,0,0,1,0,2,33.45454545454545,38.666666666666664,0.9032054246062517,4,0,9,3,0
186,1952,w,1-0,1.0,71,E53,15,-1,28,-1,0.0,13,k,2.85,0,0,1,0,2,39.9,36.80952380952381,1.0821729118052936,10,1,3,5,0
188,1952,w,1-0,1.0,59,E14,14,-1,14,-1,0.0,13,k,2.05,0,2,1,1,3,42.3,36.05,1.188445132070335,6,0,3,3,0
190,1952,w,1-0,1.0,83,E14,16,-1,22,-1,0.0,11,k,2.65,0,0,1,0,2,38.35,34.666666666666664,1.1253773488076866,8,0,3,5,0
192,1952,w,0-1,0.0,130,E14,18,37,25,97,0.26153846153846155,13,k,2.2,0,0,1,0,3,35.75,38.714285714285715,0.927092530374855,13,11,7,3,0
194,1952,w,1/2-1/2,0.5,92,D43,9,41,9,68,0.2717391304347826,21,k,3.0,0,0,1,1,3,38.65,36.476190476190474,1.110640572220105,12,2,9,6,0
196,1952,w,1/2-1/2,0.5,51,A08,12,50,30,-1,0.0,15,k,2.875,0,4,3,0,3,42.125,34.75,1.2758319404552136,7,1,3,9,0
198,1952,w,1-0,1.0,63,E49,12,47,12,-1,0.0,19,k,2.95,0,0,1,0,2,32.15,36.04761904761905,0.9070740392144628,7,1,3,7,0
200,1952,w,1-0,1.0,91,A08,38,-1,59,-1,0.0,9,k,2.0,0,0,1,0,2,39.65,35.095238095238095,1.1485122115387394,11,2,2,6,0
203,1952,w,1/2-1/2,0.5,62,D40,12,-1,24,-1,0.0,15,k,3.0,0,0,0,0,2,40.95,41.57142857142857,1.004302122102662,7,1,3,5,0
205,1952,w,1-0,1.0,80,A47,23,67,23,67,0.175,15,k,2.4,0,0,0,0,2,37.65,35.38095238095238,1.137813366938507,9,2,9,5,0
207,1952,w,1/2-1/2,0.5,42,E35,9,33,13,-1,0.0,27,k,2.727272727272727,0,0,0,0,2,32.09090909090909,35.916666666666664,0.8874234814522004,5,0,9,3,0
209,1952,w,1-0,1.0,71,D38,7,51,13,-1,0.0,19,k,2.1,0,0,0,1,2,41.3,31.047619047619047,1.3925529343215302,9,3,5,4,1
211,1952,w,1/2-1/2,0.5,46,D35,7,-1,10,-1,0.0,21,k,3.0,0,2,1,0,2,39.61538461538461,33.42857142857143,1.1939646577889673,5,0,3,1,0
213,1952,w,1-0,1.0,59,A08,41,-1,41,-1,0.0,13,k,2.05,0,0,0,0,1,39.7,37.0,1.0646408841711408,5,1,2,3,0
214,1952,w,1/2-1/2,0.5,40,E72,28,-1,30,-1,0.0,13,k,2.2,0,0,0,0,2,41.8,38.27272727272727,1.0865757123420363,4,0,3,5,0
216,1952,w,1/2-1/2,0.5,29,D13,7,29,15,-1,0.0,19,k,3.0,0,-1,-1,-1,-1,42.6,42.6,1.0436849613537864,5,0,9,3,0
218,1952,w,1/2-1/2,0.5,23,A09,-1,-1,-1,-1,0.0,15,k,3.0,0,-1,-1,-1,-1,30.5,36.5,0.8378378378378378,0,0,0.0,0.0,0
220,1952,w,1-0,1.0,71,D35,9,56,31,-1,0.0,23,q,1.95,0,0,0,0,2,43.45,36.523809523809526,1.2417604058965062,9,0,4,10,0
221,1952,w,1-0,1.0,63,D36,9,-1,41,-1,0.0,19,k,1.15,0,0,0,0,2,46.1,33.0,1.4060463932344238,7,1,3,3,0
223,1953,w,1-0,1.0,143,A47,12,24,12,57,0.6083916083916084,27,q,1.95,0,0,0,0,2,34.55,24.476190476190474,1.4809738355582043,14,6,4,8,1
225,1953,w,1/2-1/2,0.5,30,D13,5,29,15,-1,0.0,19,k,3.0,0,-1,-1,-1,-1,42.6,38.666666666666664,1.1069751106756995,5,0,9,3,0
227,1953,w,1/2-1/2,0.5,63,E81,27,46,41,-1,0.0,33,k,1.0,1,0,1,1,3,40.45,31.476190476190474,1.3020155744683763,8,0,5,9,0
230,1953,w,1-0,1.0,83,D35,7,-1,22,-1,0.0,21,q,1.55,0,0,0,0,2,43.4,37.19047619047619,1.1873722707208656,7,1,3,3,0
232,1953,w,1/2-1/2,0.5,45,A04,17,-1,31,-1,0.0,13,k,3.0,0,0,1,2,3,47.30769230769231,40.53846153846154,1.1736109722871595,5,4,5,3,1
234,1953,w,1/2-1/2,0.5,55,D31,11,29,23,48,0.14545454545454545,-1,none,2.0,2,0,0,0,2,33.166666666666664,29.61111111111111,1.2233148761937989,6,0,6,5,0
236,1953,w,1-0,1.0,99,A29,9,65,29,79,0.21212121212121213,15,k,3.0,0,0,0,0,2,43.5,41.333333333333336,1.0862712797872693,11,1,8,4,0
238,1953,w,1-0,1.0,83,D91,9,-1,10,-1,0.0,21,k,3.0,0,0,1,0,2,39.3,39.857142857142854,0.9934116609740548,10,4,4,6,0
240,1953,w,1/2-1/2,0.5,27,C48,9,19,9,-1,0.0,25,k,2.0,0,-1,-1,-1,-1,39.5,27.75,1.3879392212725545,4,0,9,3,0
241,1953,w,1/2-1/2,0.5,111,D13,9,-1,33,-1,0.0,17,k,2.1,1,0,0,0,2,44.85,34.42857142857143,1.3180716008694113,10,4,3,5,0
243,1953,w,1/2-1/2,0.5,87,A77,8,-1,62,-1,0.0,21,k,2.05,0,0,0,0,2,40.3,31.80952380952381,1.2676411485409431,7,0,1,4,0
244,1953,w,1/2-1/2,0.5,124,A09,24,45,31,73,0.41935483870967744,11,k,2.8,0,0,1,0,2,32.55,35.523809523809526,0.9696667400748362,13,4,9,6,1
246,1953,w,1/2-1/2,0.5,45,D91,11,-1,12,-1,0.0,21,k,3.0,0,0,0,0,2,38.92307692307692,38.38461538461539,1.0010293115556275,4,0,3,1,0
248,1953,w,1-0,1.0,83,D70,7,-1,28,-1,0.0,19,k,3.0,0,0,2,0,3,45.1,41.285714285714285,1.10540547008216,10,0,3,6,0
250,1953,w,1/2-1/2,0.5,82,E01,6,40,25,-1,0.0,15,k,3.0,4,0,0,0,2,32.3,39.38095238095238,0.8711717615634426,6,1,4,8,1
252,1953,w,1/2-1/2,0.5,33,E04,8,-1,-1,-1,0.0,15,k,3.0,0,-1,-1,-1,-1,34.285714285714285,40.57142857142857,0.8557116608733172,1,0,1,0.0,0
254,1953,w,0-1,0.0,81,E14,11,-1,29,-1,0.0,17,k,2.55,0,0,0,0,2,41.3,37.42857142857143,1.1084102947181318,7,1,4,3,0
256,1953,w,1/2-1/2,0.5,26,D37,12,19,-1,-1,0.0,15,k,3.0,0,-1,-1,-1,-1,40.0,30.0,1.3251082251082251,3,0,8,1,0
258,1953,w,1-0,1.0,123,A07,16,116,18,116,0.06504065040650407,11,k,2.95,0,0,0,0,2,39.1,34.476190476190474,1.1585482419211073,12,7,3,9,0
260,1953,w,1/2-1/2,0.5,42,A26,24,-1,24,-1,0.0,15,k,1.3636363636363635,0,0,1,0,2,40.09090909090909,37.666666666666664,1.0784289151108875,4,1,3,3,0
262,1953,w,1/2-1/2,0.5,27,A30,14,24,-1,-1,0.0,11,k,3.0,0,-1,-1,-1,-1,44.5,35.25,1.365616953852248,2,0,1,9,0
265,1953,w,1/2-1/2,0.5,60,A08,14,-1,54,-1,0.0,7,k,2.1,0,0,0,0,2,41.45,45.80952380952381,0.9077388767245068,5,1,3,3,0
267,1953,w,1-0,1.0,81,E87,28,-1,39,-1,0.0,17,q,1.85,0,0,1,0,3,36.6,37.80952380952381,0.9657286258652004,6,1,1,5,0
269,1953,w,1/2-1/2,0.5,29,E14,23,-1,27,-1,0.0,13,k,3.0,0,-1,-1,-1,-1,38.4,43.2,0.8890371740662439,2,0,0.0,3,0
